CIK list from SEC website. ALL 
,0
17170,1133268
17171,1217367
17172,1304091
17173,1230783
17174,1109262
17175,1197488
17176,1049347
17177,1205451
17178,1302007
17179,934851
17180,1259100
17181,1024155
17182,1045739
17183,1288354
17184,941560
17185,1001342
17186,875626
17187,1128288
17188,1097338
17189,1245477
17190,1136655
17191,1184136
17192,1104246
17193,838440
17194,1157053
17195,1266000
17196,1191196
17197,1129975
17198,1217862
17199,1178570
17200,1087617
17201,1240946
17202,1295788
17203,916314
17204,1302116
17205,1285109
17206,1281278
17207,798287
17208,1302417
17209,1034472
17210,1256952
17211,1188414
17212,1241599
17213,1237871
17214,1275673
17215,887497
17216,1194140
17217,1247473
17218,1177518
17219,706113
17220,1216841
17221,1179208
17222,916907
17223,1083522
17224,1108194
17225,1134609
17226,1115330
17227,824182
17228,1301313
17229,1257784
17230,1213872
17231,888137
17232,1106679
17233,1142746
17234,1031608
17235,1301205
17236,1274960
17237,832784
17238,1296552
17239,1190201
17240,1227319
17241,1251967
17242,1255132
17243,1167179
17244,1228367
17245,1300699
17246,1293135
17247,775368
17248,949112
17249,1183365
17250,1177870
17251,1285739
17252,1249499
17253,1297252
17254,880285
17255,1205137
17256,38550
17257,1163507
17258,928047
17259,1223431
17260,1299222
17261,1223500
17262,1244234
17263,1241703
17264,897448
17265,1205629
17266,1184059
17267,1301460
17268,1278178
17269,32859
17270,1280089
17271,1302149
17272,1078595
17273,811592
17274,711325
17275,914035
17276,25743
17277,704415
17278,1216476
17279,1274618
17280,1174270
17281,1217496
17282,943820
17283,1303319
17284,1304838
17285,34956
17286,1302516
17287,1300925
17288,1048501
17289,1293850
17290,1180743
17291,1282613
17292,1303867
17293,1297842
17294,826683
17295,800033
17296,870435
17297,1275716
17298,320333
17299,1077741
17300,1000230
17301,1247428
17302,1137103
17303,1072006
17304,1184424
17305,1120662
17306,1180655
17307,1290471
17308,311471
17309,949820
17310,1113186
17311,1122099
17312,1227265
17313,942056
17314,1202430
17315,1062714
17316,1297193
17317,940445
17318,856386
17319,1243377
17320,1215285
17321,1165185
17322,1135140
17323,1251188
17324,922748
17325,1243328
17326,1221780
17327,74673
17328,1191594
17329,1217920
17330,900393
17331,884420
17332,1158055
17333,1255824
17334,1277493
17335,1208350
17336,1200803
17337,1084827
17338,1195358
17339,41214
17340,1245196
17341,925057
17342,1247724
17343,1157076
17344,1278669
17345,1192773
17346,1060021
17347,1234528
17348,1302528
17349,1093677
17350,763950
17351,1294535
17352,1245914
17353,877358
17354,17927
17355,1275436
17356,1248746
17357,1299544
17358,942129
17359,1036868
17360,1301239
17361,1209896
17362,1205787
17363,1095716
17364,1290010
17365,1286321
17366,107874
17367,907686
17368,845698
17369,54291
17370,872371
17371,1009113
17372,1298322
17373,1050031
17374,1201344
17375,1202731
17376,711322
17377,1232425
17378,863334
17379,1303300
17380,1180536
17381,789887
17382,1106578
17383,1204022
17384,355916
17385,1215385
17386,1209849
17387,1301561
17388,1295852
17389,1225056
17390,1254592
17391,1170791
17392,1298460
17393,1295960
17394,1196855
17395,872336
17396,1282644
17397,1201921
17398,908802
17399,1059676
17400,841870
17401,1092763
17402,714560
17403,1297758
17404,1304834
17405,1072690
17406,813781
17407,1183300
17408,917238
17409,1277080
17410,1145949
17411,1302061
17412,883758
17413,1029506
17414,1274762
17415,1296566
17416,1300811
17417,914397
17418,1275749
17419,1204628
17420,1280366
17421,1123836
17422,1247523
17423,225399
17424,1199907
17425,1200088
17426,1201135
17427,1297971
17428,1041403
17429,853547
17430,1094052
17431,1174383
17432,356858
17433,1276324
17434,1227902
17435,1297879
17436,1304725
17437,1087506
17438,1301848
17439,1077989
17440,1205322
17441,1026610
17442,1198853
17443,1167044
17444,1078978
17445,911215
17446,1224963
17447,1033409
17448,1113303
17449,788134
17450,944673
17451,1258135
17452,1303474
17453,1236148
17454,1240852
17455,1242007
17456,1134282
17457,1185930
17458,1259943
17459,1209693
17460,1231482
17461,1203037
17462,925645
17463,1197084
17464,1299441
17465,1096528
17466,1085059
17467,1080628
17468,1299022
17469,1287414
17470,1190645
17471,1086797
17472,1195824
17473,1127248
17474,1184221
17475,1056053
17476,940721
17477,1144305
17478,1172852
17479,1035912
17480,1221408
17481,1303985
17482,1212834
17483,1298273
17484,1191702
17485,1186280
17486,1038891
17487,1157624
17488,1125045
17489,1187478
17490,1246263
17491,1216900
17492,909758
17493,1258245
17494,1108139
17495,1239159
17496,892270
17497,1295777
17498,1296587
17499,1296336
17500,1239482
17501,1241300
17502,48039
17503,1249045
17504,1142526
17505,720694
17506,769594
17507,1188330
17508,1198096
17509,762128
17510,1301680
17511,1294869
17512,1238307
17513,1100090
17514,1126294
17515,1236476
17516,49648
17517,1294672
17518,1280466
17519,1237692
17520,1205765
17521,1014964
17522,1033146
17523,1181548
17524,1235071
17525,353905
17526,1044868
17527,1131054
17528,1217622
17529,1274652
17530,1105606
17531,1134576
17532,1198715
17533,1205883
17534,1301692
17535,1065718
17536,1234658
17537,1300853
17538,1177529
17539,801348
17540,1297108
17541,1259443
17542,1174394
17543,1194122
17544,1033016
17545,1205703
17546,931911
17547,1299235
17548,1134989
17549,1229809
17550,1162898
17551,1286755
17552,1252589
17553,1190126
17554,1182755
17555,1030618
17556,1201607
17557,1295761
17558,805054
17559,1027826
17560,1136259
17561,923149
17562,899577
17563,1299299
17564,1038276
17565,1111585
17566,1113423
17567,1164755
17568,1197424
17569,1208001
17570,1300279
17571,1192693
17572,862406
17573,1190912
17574,1303283
17575,1163663
17576,1300444
17577,910016
17578,1163003
17579,1302465
17580,1298938
17581,1126439
17582,1288418
17583,1120852
17584,842695
17585,1023179
17586,1222786
17587,1207585
17588,1268990
17589,1304377
17590,1216560
17591,1057592
17592,1122339
17593,1166969
17594,20629
17595,1175883
17596,1288157
17597,1256412
17598,1191867
17599,835333
17600,1297321
17601,1278921
17602,895334
17603,1236388
17604,1170283
17605,1202787
17606,773660
17607,1197748
17608,1134119
17609,1179357
17610,1191300
17611,1181665
17612,1184083
17613,1092804
17614,1062814
17615,1270476
17616,1020500
17617,1166288
17618,1230476
17619,1015866
17620,1013051
17621,1295032
17622,1296744
17623,1260185
17624,1299673
17625,1237004
17626,1224939
17627,1300292
17628,787621
17629,887733
17630,1156171
17631,1156047
17632,1281125
17633,1119079
17634,1080785
17635,1203973
17636,841096
17637,1106427
17638,1211050
17639,1246944
17640,1262176
17641,1260358
17642,1145908
17643,902038
17644,1290182
17645,1175193
17646,764843
17647,1227720
17648,1225979
17649,1238028
17650,1303932
17651,1103977
17652,1296354
17653,1021444
17654,1298223
17655,1021882
17656,1300276
17657,1304486
17658,1241487
17659,1282098
17660,1270193
17661,1300268
17662,945481
17663,1239001
17664,1048339
17665,811707
17666,1194625
17667,884735
17668,1283235
17669,1300182
17670,914156
17671,1057952
17672,1185994
17673,1116449
17674,1086137
17675,845072
17676,1205789
17677,910240
17678,1093209
17679,1261491
17680,1199577
17681,852618
17682,1299218
17683,1166032
17684,1260167
17685,1267550
17686,1134587
17687,1248151
17688,866970
17689,1092650
17690,1286850
17691,1103628
17692,1278752
17693,1235597
17694,1254472
17695,1003344
17696,1194846
17697,1174240
17698,1011907
17699,36047
17700,825392
17701,1270855
17702,100802
17703,1290030
17704,1046120
17705,811454
17706,1253536
17707,1287258
17708,1224981
17709,1267391
17710,1054374
17711,1093951
17712,1188938
17713,1220005
17714,1059103
17715,1095981
17716,37785
17717,1003859
17718,918366
17719,66117
17720,865941
17721,1258410
17722,1233150
17723,1272164
17724,1301809
17725,881787
17726,1299221
17727,1007477
17728,85080
17729,1205254
17730,1296957
17731,1091756
17732,1288260
17733,1236433
17734,1095288
17735,1178791
17736,732412
17737,1206593
17738,1212613
17739,1241887
17740,734383
17741,1215556
17742,853833
17743,1235952
17744,768845
17745,915845
17746,1191291
17747,1027040
17748,1302302
17749,1242474
17750,1242467
17751,1198604
17752,1216419
17753,1296251
17754,1302214
17755,1040596
17756,1036648
17757,1220108
17758,1090403
17759,825542
17760,1282300
17761,1253279
17762,1236838
17763,1300228
17764,1301573
17765,1120771
17766,1189418
17767,1293340
17768,1183237
17769,1301157
17770,1289128
17771,1218950
17772,1284589
17773,919942
17774,1074328
17775,1122420
17776,1300471
17777,814657
17778,1205151
17779,903097
17780,1235190
17781,1294419
17782,1188275
17783,1157101
17784,1098329
17785,1302054
17786,1293403
17787,1267209
17788,784681
17789,1221200
17790,728352
17791,1204659
17792,1180620
17793,1185223
17794,1296102
17795,1296900
17796,1245331
17797,1270158
17798,706471
17799,1183263
17800,1303086
17801,47710
17802,1258677
17803,1204635
17804,1196478
17805,1303323
17806,1159380
17807,1300189
17808,1296622
17809,1255820
17810,882104
17811,1200475
17812,1130143
17813,1027606
17814,1012742
17815,1023024
17816,1163453
17817,885275
17818,1181596
17819,52532
17820,1244427
17821,853770
17822,1090082
17823,1259447
17824,1214910
17825,860744
17826,820300
17827,719574
17828,753281
17829,1057050
17830,1193793
17831,1297887
17832,931058
17833,1298916
17834,215740
17835,1049251
17836,1016831
17837,1288289
17838,1241704
17839,749155
17840,1243982
17841,1182944
17842,47254
17843,1218518
17844,1251563
17845,1028130
17846,929144
17847,1298928
17848,924140
17849,1249146
17850,1130847
17851,1086888
17852,1189222
17853,1195005
17854,1223662
17855,1197222
17856,1247527
17857,1204261
17858,860949
17859,1273269
17860,79225
17861,917125
17862,1068717
17863,1254847
17864,1276604
17865,893160
17866,917789
17867,1222596
17868,1302098
17869,1206661
17870,1096689
17871,1220049
17872,819923
17873,1052746
17874,913463
17875,946647
17876,1300748
17877,1300105
17878,1090353
17879,1296694
17880,1183903
17881,1223560
17882,1256071
17883,1034563
17884,1097668
17885,1167694
17886,1267885
17887,1265017
17888,1240772
17889,277795
17890,790362
17891,1248183
17892,1296199
17893,929987
17894,1213262
17895,1303616
17896,1302968
17897,1227225
17898,1226562
17899,1261529
17900,1210976
17901,1073305
17902,1194454
17903,351931
17904,1296377
17905,1288833
17906,1259540
17907,1269000
17908,701719
17909,1219200
17910,1298043
17911,1229597
17912,1260501
17913,1233504
17914,1300879
17915,1075304
17916,1051828
17917,1206556
17918,1289992
17919,1208360
17920,1034886
17921,1300671
17922,1213432
17923,1240451
17924,1298652
17925,1182138
17926,810016
17927,1236079
17928,1298867
17929,1056386
17930,1247028
17931,1275332
17932,1303772
17933,16873
17934,1293766
17935,1096465
17936,1068746
17937,1225077
17938,1303377
17939,1169638
17940,1188829
17941,1301254
17942,1279428
17943,1264783
17944,1279429
17945,1214633
17946,52407
17947,719152
17948,1010503
17949,1208563
17950,1101195
17951,1233133
17952,1140842
17953,1211342
17954,872310
17955,1303734
17956,1183239
17957,1284506
17958,1064606
17959,1258121
17960,1287551
17961,1297250
17962,1084406
17963,1297601
17964,933452
17965,350900
17966,1207995
17967,1036877
17968,902331
17969,927594
17970,1224450
17971,1051699
17972,1301165
17973,862502
17974,1207164
17975,1229376
17976,1078779
17977,1303777
17978,1241840
17979,1122130
17980,1299063
17981,1018871
17982,1011712
17983,28452
17984,1209846
17985,818972
17986,1288651
17987,1157206
17988,1226816
17989,1297112
17990,1093684
17991,1207408
17992,1175188
17993,927102
17994,1110456
17995,1250313
17996,1215688
17997,913756
17998,1282670
17999,1253165
18000,1297683
18001,1185089
18002,912898
18003,1253990
18004,1240010
18005,1302309
18006,1184240
18007,904488
18008,1089451
18009,1045710
18010,1198625
18011,1107210
18012,1215844
18013,1077188
18014,1279363
18015,1302273
18016,1304164
18017,1278756
18018,1297759
18019,897455
18020,810902
18021,1034385
18022,1282227
18023,880804
18024,1174430
18025,1023533
18026,743758
18027,736909
18028,1301487
18029,1157069
18030,763293
18031,1094801
18032,1084103
18033,1294394
18034,1238406
18035,1209309
18036,892538
18037,1199894
18038,1178169
18039,886977
18040,850453
18041,1185189
18042,1059027
18043,1126577
18044,21344
18045,1070880
18046,1168164
18047,1193750
18048,1230753
18049,1014093
18050,851645
18051,1198321
18052,1172490
18053,1165248
18054,1198457
18055,1278064
18056,887438
18057,1302909
18058,1285510
18059,1215440
18060,717316
18061,1183692
18062,1296357
18063,1250583
18064,1186071
18065,1137048
18066,1169853
18067,700683
18068,858159
18069,1297325
18070,1136654
18071,878129
18072,1194592
18073,912859
18074,1183026
18075,1156216
18076,1081513
18077,1216812
18078,1289025
18079,1229612
18080,1296114
18081,929008
18082,1294393
18083,1287295
18084,1255240
18085,1304488
18086,1003790
18087,1194258
18088,1194515
18089,1041023
18090,1218168
18091,1232686
18092,1230953
18093,1078101
18094,1108732
18095,1301957
18096,1099963
18097,1065416
18098,1199581
18099,1211828
18100,1190281
18101,766555
18102,1174707
18103,1083301
18104,1297822
18105,1298042
18106,773478
18107,1256312
18108,40194
18109,46989
18110,1240568
18111,1249043
18112,1020076
18113,1101493
18114,1301032
18115,1178437
18116,1206100
18117,904033
18118,1197557
18119,1210232
18120,1204255
18121,1246432
18122,1304663
18123,896404
18124,1237021
18125,1257204
18126,1063248
18127,736291
18128,1064722
18129,1285551
18130,1088084
18131,889231
18132,1221498
18133,908837
18134,933157
18135,1295314
18136,872275
18137,1210037
18138,1140200
18139,897002
18140,1259066
18141,1258789
18142,941461
18143,1253826
18144,1110803
18145,1274922
18146,1018626
18147,1299501
18148,821533
18149,1267821
18150,67160
18151,1221511
18152,1270164
18153,1071562
18154,1300958
18155,888874
18156,1283599
18157,1215329
18158,1232929
18159,1234642
18160,933141
18161,1164731
18162,1297950
18163,1205885
18164,1296479
18165,1008891
18166,1108329
18167,1253936
18168,1298727
18169,1249008
18170,1116232
18171,1292645
18172,1232572
18173,1180561
18174,1183852
18175,1297123
18176,702644
18177,1301688
18178,1116943
18179,1070821
18180,1180096
18181,1199462
18182,1300405
18183,1279795
18184,1135202
18185,1034883
18186,1301174
18187,1182529
18188,1246757
18189,1232429
18190,721693
18191,1177181
18192,1231868
18193,845833
18194,1047506
18195,897509
18196,1223468
18197,1187689
18198,1177162
18199,1055160
18200,737296
18201,1300155
18202,1286448
18203,1158060
18204,1192363
18205,1045018
18206,1085707
18207,202927
18208,898427
18209,1243126
18210,1240682
18211,1191886
18212,319156
18213,830271
18214,1053052
18215,1252280
18216,1180446
18217,1302482
18218,825759
18219,1132571
18220,785956
18221,1247088
18222,63754
18223,1202874
18224,1074684
18225,1297719
18226,1098231
18227,1219057
18228,798783
18229,1255391
18230,1208579
18231,1181653
18232,914172
18233,1187646
18234,1271566
18235,1300982
18236,355787
18237,1174367
18238,1293681
18239,1078445
18240,1065837
18241,886109
18242,1044002
18243,1171799
18244,1257462
18245,1296873
18246,1206548
18247,1299518
18248,1289325
18249,1301464
18250,1040587
18251,1290730
18252,1303914
18253,1217546
18254,1175028
18255,1041326
18256,1304344
18257,1061432
18258,1300117
18259,1089833
18260,1145441
18261,1301764
18262,1281990
18263,872333
18264,1096635
18265,1016809
18266,1021069
18267,1277813
18268,1080493
18269,1182283
18270,1237085
18271,1186629
18272,1207290
18273,1098796
18274,1120817
18275,949157
18276,1216015
18277,1092458
18278,1297390
18279,1234655
18280,1188445
18281,1275232
18282,1298356
18283,1049576
18284,1233404
18285,1251879
18286,1067869
18287,1299998
18288,1175538
18289,1022721
18290,1243993
18291,867969
18292,1237270
18293,1301226
18294,1303634
18295,1267464
18296,1242455
18297,1288762
18298,1086836
18299,1229395
18300,1108630
18301,1229311
18302,1179793
18303,1038865
18304,1288591
18305,1295967
18306,1208423
18307,1244618
18308,1168211
18309,1009317
18310,1287975
18311,1205477
18312,1301227
18313,1098226
18314,1000297
18315,1271411
18316,1226825
18317,1227069
18318,1243250
18319,1137524
18320,1128407
18321,1228815
18322,843076
18323,1186955
18324,1117624
18325,1231434
18326,1186854
18327,1302155
18328,1137047
18329,1231805
18330,1267890
18331,1027296
18332,1189732
18333,1116562
18334,1208388
18335,1302888
18336,1157814
18337,1299277
18338,1250097
18339,1292428
18340,1015194
18341,1297819
18342,1216573
18343,1186920
18344,732857
18345,1030281
18346,1187378
18347,1071272
18348,1300575
18349,890491
18350,1024696
18351,1291454
18352,1248515
18353,799224
18354,1279182
18355,1089368
18356,1286562
18357,1204660
18358,1167868
18359,1034669
18360,18734
18361,1279447
18362,946139
18363,1280971
18364,1203005
18365,1203578
18366,893226
18367,1212832
18368,1082012
18369,1229939
18370,1191283
18371,811637
18372,1166570
18373,1192862
18374,1054290
18375,1279835
18376,787491
18377,1098291
18378,1218377
18379,849589
18380,1054131
18381,1017699
18382,1088876
18383,1084147
18384,1198716
18385,1116196
18386,1027702
18387,1056975
18388,1202495
18389,948518
18390,1231367
18391,1189656
18392,1002047
18393,799874
18394,1299686
18395,1245834
18396,100726
18397,825788
18398,1247214
18399,1003803
18400,1198611
18401,1160346
18402,856363
18403,1102256
18404,1116094
18405,1298121
18406,1234551
18407,1301435
18408,1304336
18409,1106839
18410,1029221
18411,1232168
18412,1265626
18413,1274765
18414,890285
18415,1240039
18416,1217286
18417,1191885
18418,1219902
18419,1140020
18420,707604
18421,1157377
18422,1291797
18423,892301
18424,1060466
18425,1093719
18426,1300069
18427,1298133
18428,1199828
18429,1191639
18430,1063859
18431,804331
18432,1299140
18433,1189285
18434,1004608
18435,1183382
18436,1159491
18437,1076394
18438,1299167
18439,1060577
18440,1190362
18441,1228865
18442,1021758
18443,1261870
18444,1278677
18445,1033974
18446,1034215
18447,1185731
18448,1295937
18449,1272000
18450,1033638
18451,1269705
18452,773547
18453,1085636
18454,1134599
18455,1279128
18456,1267269
18457,1241302
18458,891185
18459,1259583
18460,1188602
18461,66025
18462,1087761
18463,1205268
18464,1300956
18465,1234172
18466,1194588
18467,1276818
18468,1199588
18469,1303177
18470,1184435
18471,1204711
18472,1297448
18473,1243887
18474,1106085
18475,1005784
18476,1127048
18477,1293641
18478,1191296
18479,1302071
18480,796306
18481,815018
18482,728618
18483,1276820
18484,1087464
18485,1297455
18486,100378
18487,878731
18488,1047229
18489,1215822
18490,1167299
18491,1282520
18492,1014079
18493,1073998
18494,1235399
18495,1260249
18496,23341
18497,1245751
18498,1099150
18499,1302001
18500,1096311
18501,865286
18502,1214637
18503,1303992
18504,1301246
18505,1235465
18506,1135142
18507,1224704
18508,1028358
18509,1291276
18510,1186825
18511,1231750
18512,1189912
18513,1280516
18514,1184229
18515,1120260
18516,1043894
18517,1253678
18518,908287
18519,1175101
18520,1199114
18521,895651
18522,1247176
18523,744376
18524,1160861
18525,1196337
18526,102588
18527,863015
18528,1296031
18529,1116233
18530,927993
18531,1242129
18532,1075522
18533,1298438
18534,810269
18535,887463
18536,1190370
18537,1223763
18538,1018982
18539,1301022
18540,754009
18541,863339
18542,1270024
18543,1273784
18544,1179195
18545,1251723
18546,1050464
18547,1295732
18548,1164028
18549,708781
18550,1157273
18551,1189554
18552,1223857
18553,1271797
18554,1303476
18555,1198493
18556,1045867
18557,882616
18558,1169031
18559,1283141
18560,1047212
18561,1298083
18562,1205442
18563,1037963
18564,1098825
18565,1301080
18566,1304208
18567,1244609
18568,1130464
18569,887396
18570,1248740
18571,1299185
18572,1299973
18573,1064481
18574,1099800
18575,906110
18576,1087966
18577,1078211
18578,1300522
18579,1279903
18580,1172678
18581,747435
18582,1257856
18583,1011737
18584,1278840
18585,1222795
18586,1248888
18587,1018972
18588,1295195
18589,895645
18590,859804
18591,1215839
18592,1116205
18593,1284279
18594,778365
18595,890847
18596,1204098
18597,354626
18598,1031173
18599,1189072
18600,877422
18601,807721
18602,1231878
18603,1002520
18604,1277904
18605,1032605
18606,1289460
18607,1132197
18608,1136586
18609,1274116
18610,1238347
18611,1214128
18612,769592
18613,1278310
18614,1297259
18615,1008463
18616,1280416
18617,1242074
18618,1295972
18619,1260839
18620,1044905
18621,1263162
18622,1166850
18623,1216842
18624,1062363
18625,1304543
18626,881780
18627,97148
18628,1292001
18629,1304809
18630,1156933
18631,891310
18632,1301466
18633,1286553
18634,1242607
18635,1058299
18636,1275048
18637,1302580
18638,1299031
18639,1163373
18640,1223465
18641,1191927
18642,1272854
18643,314367
18644,1302288
18645,1252768
18646,720896
18647,1187559
18648,1177364
18649,1027884
18650,1101361
18651,1241188
18652,1276616
18653,840883
18654,1247156
18655,1288903
18656,1097631
18657,1277773
18658,1237685
18659,1282714
18660,886137
18661,1050776
18662,1271090
18663,1196898
18664,1270742
18665,1231792
18666,1194882
18667,1186411
18668,1165443
18669,1299854
18670,1159289
18671,1279672
18672,785815
18673,745732
18674,1186742
18675,899866
18676,1227967
18677,1098297
18678,1186562
18679,1182375
18680,1297231
18681,1232493
18682,936699
18683,1056825
18684,1288538
18685,1177446
18686,1199257
18687,1237577
18688,1217130
18689,1061134
18690,1301477
18691,1298103
18692,1104584
18693,714286
18694,1181068
18695,1302141
18696,1042613
18697,1271765
18698,716646
18699,1220024
18700,1275074
18701,1170789
18702,1276261
18703,1199256
18704,1275130
18705,1192601
18706,887589
18707,1302906
18708,918977
18709,1022469
18710,1120076
18711,1018003
18712,1254763
18713,1099662
18714,1187565
18715,1298041
18716,1229195
18717,801907
18718,1244352
18719,1068848
18720,1279967
18721,1079990
18722,1174294
18723,1018056
18724,936988
18725,934699
18726,1104866
18727,911380
18728,1192005
18729,1232570
18730,1294425
18731,1021479
18732,1210052
18733,1013011
18734,1057687
18735,904946
18736,1301048
18737,1192444
18738,1190859
18739,1284854
18740,1180464
18741,1285516
18742,1299970
18743,910329
18744,1091439
18745,1191447
18746,834208
18747,1061710
18748,311757
18749,1135092
18750,931757
18751,1289213
18752,1287590
18753,1063527
18754,32878
18755,1285801
18756,1010452
18757,1205551
18758,941625
18759,1115091
18760,1301786
18761,1301284
18762,1250261
18763,1249718
18764,1069419
18765,1280979
18766,1206152
18767,1043055
18768,1212652
18769,46135
18770,1140009
18771,1255724
18772,1009022
18773,1209600
18774,1002590
18775,936567
18776,1209915
18777,1081971
18778,1268781
18779,1274779
18780,1257894
18781,1287976
18782,1301125
18783,314307
18784,1295105
18785,1219318
18786,1277047
18787,1302851
18788,278128
18789,1252771
18790,700892
18791,1207451
18792,1188765
18793,1046649
18794,1086831
18795,1215902
18796,1300697
18797,1176403
18798,944508
18799,1019862
18800,354679
18801,1209481
18802,1059714
18803,1218004
18804,16058
18805,1256155
18806,1086484
18807,1105502
18808,1269873
18809,1285807
18810,812306
18811,1212468
18812,935527
18813,793159
18814,1296550
18815,1180402
18816,729922
18817,316793
18818,1198177
18819,851066
18820,1251964
18821,1079424
18822,869906
18823,1218637
18824,1209917
18825,936938
18826,1134983
18827,936939
18828,920370
18829,1302712
18830,764156
18831,1257164
18832,1302495
18833,1220819
18834,1186064
18835,1140110
18836,1297125
18837,1300264
18838,940438
18839,50957
18840,944807
18841,1204615
18842,1224733
18843,1157646
18844,1272710
18845,862313
18846,1221227
18847,1286812
18848,726435
18849,1301550
18850,18808
18851,49906
18852,922637
18853,1265976
18854,1221976
18855,1302391
18856,941992
18857,1241539
18858,1254780
18859,1132090
18860,1263968
18861,1265897
18862,1254383
18863,912597
18864,1243097
18865,1174821
18866,1244611
18867,1186769
18868,1139190
18869,1125670
18870,1292916
18871,1274643
18872,1265848
18873,1227176
18874,1273489
18875,1253034
18876,1238314
18877,1048295
18878,1221694
18879,1212379
18880,839947
18881,1188850
18882,1290842
18883,1287568
18884,1100613
18885,1023977
18886,1249490
18887,1014558
18888,1268696
18889,1103166
18890,1224715
18891,1092492
18892,69891
18893,1242325
18894,1270496
18895,1297545
18896,1181603
18897,1296476
18898,1285782
18899,1223029
18900,932064
18901,1107287
18902,1059556
18903,1281560
18904,1086142
18905,1239414
18906,1105018
18907,1300236
18908,1067847
18909,1299705
18910,70033
18911,1162867
18912,718824
18913,1146250
18914,1188406
18915,1215452
18916,879569
18917,1296911
18918,1297720
18919,1192866
18920,1287170
18921,805264
18922,1039826
18923,1183941
18924,927430
18925,34884
18926,1181162
18927,1257408
18928,1303707
18929,1190777
18930,1220331
18931,1303079
18932,1082722
18933,1072847
18934,1195613
18935,1228153
18936,1092099
18937,1249919
18938,1168826
18939,1225361
18940,1268022
18941,1235506
18942,1210697
18943,940338
18944,1263541
18945,912088
18946,808373
18947,1291412
18948,1189104
18949,230382
18950,1219638
18951,1197478
18952,1206419
18953,872362
18954,1241732
18955,921878
18956,1294158
18957,808722
18958,1173732
18959,1055544
18960,1186561
18961,1227583
18962,1302484
18963,1031158
18964,1304226
18965,1275057
18966,1299684
18967,351717
18968,1301083
18969,932696
18970,1248153
18971,1044163
18972,1017963
18973,904719
18974,920317
18975,919192
18976,1133385
18977,790438
18978,1027817
18979,1133761
18980,1269919
18981,1188221
18982,1029698
18983,932265
18984,1123548
18985,1008698
18986,935070
18987,1292231
18988,1215051
18989,1022570
18990,1208099
18991,1174480
18992,1300837
18993,883790
18994,1195175
18995,1298816
18996,1180828
18997,1234773
18998,1248028
18999,1159157
19000,1080884
19001,1032067
19002,922898
19003,927628
19004,1285514
19005,1204555
19006,1067579
19007,46619
19008,888732
19009,1238345
19010,1234171
19011,1189727
19012,1249901
19013,1186540
19014,1088478
19015,771944
19016,1276680
19017,897077
19018,1237696
19019,1263251
19020,1283315
19021,38009
19022,1238626
19023,920112
19024,1271960
19025,1267912
19026,1145249
19027,1199075
19028,350134
19029,1224602
19030,1189586
19031,1300422
19032,1277720
19033,1030503
19034,1136972
19035,1100356
19036,1209880
19037,1035855
19038,1303684
19039,1286181
19040,885988
19041,780403
19042,1115557
19043,1195704
19044,1261992
19045,1076447
19046,1274246
19047,1189419
19048,726291
19049,1250320
19050,868055
19051,29669
19052,1233067
19053,1116644
19054,1204586
19055,1294510
19056,929132
19057,1241851
19058,1174870
19059,1210042
19060,1288125
19061,814675
19062,1297576
19063,1041958
19064,769650
19065,1086201
19066,104207
19067,1196612
19068,862480
19069,1238992
19070,46250
19071,1302620
19072,1279218
19073,27082
19074,1281872
19075,1052045
19076,881524
19077,1194756
19078,1184827
19079,1225570
19080,1007024
19081,1134745
19082,1235433
19083,1191076
19084,1248768
19085,1192989
19086,1162170
19087,1290808
19088,1291793
19089,1179971
19090,1199401
19091,1185273
19092,1297082
19093,1175330
19094,1140091
19095,1037487
19096,1298502
19097,1049659
19098,1163792
19099,1008322
19100,1278520
19101,1038156
19102,1289047
19103,745143
19104,1137347
19105,912240
19106,1246419
19107,810356
19108,1114701
19109,946770
19110,1032997
19111,1278595
19112,716844
19113,1181467
19114,937589
19115,1207082
19116,1299665
19117,1222463
19118,1227999
19119,200155
19120,1269959
19121,1298355
19122,1174659
19123,1230846
19124,1264744
19125,1266845
19126,899148
19127,1139058
19128,22657
19129,1172222
19130,1300195
19131,1299132
19132,1208564
19133,1188673
19134,1287176
19135,1169915
19136,903858
19137,1295223
19138,1220958
19139,1205034
19140,916529
19141,1211340
19142,1250708
19143,1295958
19144,1231256
19145,1093790
19146,896629
19147,1016229
19148,1019432
19149,1177053
19150,1293560
19151,1289670
19152,1301627
19153,1247208
19154,1235812
19155,1196368
19156,1287659
19157,912744
19158,879500
19159,1081039
19160,1075058
19161,1189923
19162,1231080
19163,832566
19164,1168590
19165,1298225
19166,881155
19167,1133549
19168,1077819
19169,1299223
19170,1299671
19171,1164071
19172,1258044
19173,1006238
19174,1013786
19175,1111641
19176,946464
19177,877611
19178,1299057
19179,1056904
19180,811212
19181,1204676
19182,1102839
19183,1166767
19184,1303546
19185,319539
19186,1195772
19187,1081862
19188,1041357
19189,1287808
19190,1081022
19191,1192743
19192,1285292
19193,1002902
19194,1270743
19195,1082620
19196,1043173
19197,1172724
19198,1175192
19199,1207996
19200,923808
19201,1270397
19202,1298900
19203,1207116
19204,732011
19205,1195068
19206,1145294
19207,1244387
19208,1065263
19209,1238579
19210,1213411
19211,1035513
19212,1277270
19213,1280491
19214,1167235
19215,884535
19216,1228182
19217,1286205
19218,819526
19219,1058198
19220,1178336
19221,1172221
19222,1274306
19223,1200368
